learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
100000.0,3.1875,4.0515985650320847E-7,100000.0,87.3,87.3,-225.64102564102538,87.3,481.0,16584.0
200000.0,5.4375,7.162867890050014E-7,200000.0,83.0,83.0,-431.24999999999966,83.0,427.0,15912.0
300000.0,7.875,1.0109102974335353E-6,300000.0,61.0,61.0,-786.3636363636356,61.0,285.0,16064.0
400000.0,10.15625,1.2727859818066161E-6,400000.0,71.0,71.0,-544.4444444444439,71.0,181.0,15664.0
500000.0,12.296875,1.5135479043237865E-6,500000.0,71.39999999999999,71.39999999999999,-508.5106382978719,71.39999999999999,107.0,15000.0
581012.0,14.078125,1.700308930594474E-6,581012.0,94.6,94.6,-170.0,94.6,109.0,15128.0
