learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
100000.0,7.390625,9.394147653236158E-7,100000.0,87.3,87.3,-225.64102564102538,87.3,481.0,16584.0
200000.0,11.484375,1.5054929341810446E-6,200000.0,83.0,83.0,-431.24999999999966,83.0,427.0,15912.0
300000.0,13.984375,1.8076708915436436E-6,300000.0,61.0,61.0,-786.3636363636356,61.0,285.0,16064.0
400000.0,16.28125,2.071340244987773E-6,400000.0,71.0,71.0,-544.4444444444439,71.0,181.0,15664.0
500000.0,18.53125,2.3244038715751636E-6,500000.0,71.39999999999999,71.39999999999999,-508.5106382978719,71.39999999999999,107.0,15000.0
581012.0,20.359375,2.5160796616950796E-6,581012.0,94.6,94.6,-170.0,94.6,109.0,15128.0
